"filename","VerifiedTarget","LLMresponse","status","attempts","CharDiff"
"Matrix.affineSpan_eq_top_of_toMatrix_left_inv.lean","import Mathlib

variable {ι : Type u₁} {k : Type u₂} {V : Type u₃} {P : Type u₄}

variable [AddCommGroup V] [AddTorsor V P]

variable [Ring k] [Module k V] (b : AffineBasis ι k P)

variable {ι' : Type*}

theorem affineSpan_eq_top_of_toMatrix_left_inv [Finite ι] [Fintype ι'] [DecidableEq ι]
    [Nontrivial k] (p : ι' → P) {A : Matrix ι ι' k} (hA : A * b.toMatrix p = 1) :
    affineSpan k (Set.range p) = ⊤ := by
  cases nonempty_fintype ι
  suffices ∀ i, b i ∈ affineSpan k (Set.range p) by
    rw [eq_top_iff, ← b.tot, affineSpan_le]
    rintro q ⟨i, rfl⟩
    exact this i
  intro i
  have hAi : ∑ j, A i j = 1 := by
    calc
      ∑ j, A i j = ∑ j, A i j * ∑ l, b.toMatrix p j l := by simp
      _ = ∑ j, ∑ l, A i j * b.toMatrix p j l := by simp_rw [Finset.mul_sum]
      _ = ∑ l, ∑ j, A i j * b.toMatrix p j l := by rw [Finset.sum_comm]
      _ = ∑ l, (A * b.toMatrix p) i l := rfl
      _ = 1 := by simp [hA, Matrix.one_apply]
  have hbi : b i = Finset.univ.affineCombination k p (A i) := by
    apply b.ext_elem
    intro j
    rw [b.coord_apply, Finset.univ.map_affineCombination _ _ hAi,
      Finset.univ.affineCombination_eq_linear_combination _ _ hAi]
    change _ = (A * b.toMatrix p) i j
    simp_rw [hA, Matrix.one_apply, @eq_comm _ i j]
  rw [hbi]
  exact affineCombination_mem_affineSpan hAi p
","import Mathlib

variable {ι : Type u₁} {k : Type u₂} {V : Type u₃} {P : Type u₄}

variable [AddCommGroup V] [AddTorsor V P]

variable [Ring k] [Module k V] (b : AffineBasis ι k P)

variable {ι' : Type*}

theorem affineSpan_eq_top_of_toMatrix_left_inv [Finite ι] [Fintype ι'] [DecidableEq ι]
    [Nontrivial k] (p : ι' → P) {A : Matrix ι ι' k} (hA : A * b.toMatrix p = 1) :
    affineSpan k (Set.range p) = ⊤ := by
  classical
  letI : Fintype ι := Fintype.ofFinite ι
  exact b.affineSpan_eq_top_of_toMatrix_left_inv p hA
","PASS","2","-790"
"Matrix.isUnit_toMatrix_iff.lean","import Mathlib

variable {ι : Type u₁} {k : Type u₂} {V : Type u₃} {P : Type u₄}

variable [AddCommGroup V] [AddTorsor V P]

variable [Ring k] [Module k V] (b : AffineBasis ι k P)

variable {ι' : Type*}

variable [Fintype ι] (b₂ : AffineBasis ι k P)

variable [DecidableEq ι]

theorem isUnit_toMatrix_iff [Nontrivial k] (p : ι → P) :
    IsUnit (b.toMatrix p) ↔ AffineIndependent k p ∧ affineSpan k (Set.range p) = ⊤ := by
  constructor
  · rintro ⟨⟨B, A, hA, hA'⟩, rfl : B = b.toMatrix p⟩
    exact ⟨AffineBasis.affineIndependent_of_toMatrix_right_inv b p hA,
      AffineBasis.affineSpan_eq_top_of_toMatrix_left_inv b p hA'⟩
  · rintro ⟨h_tot, h_ind⟩
    let b' : AffineBasis ι k P := ⟨p, h_tot, h_ind⟩
    change IsUnit (b.toMatrix b')
    exact AffineBasis.isUnit_toMatrix b b'
","import Mathlib

variable {ι : Type u₁} {k : Type u₂} {V : Type u₃} {P : Type u₄}

variable [AddCommGroup V] [AddTorsor V P]

variable [Ring k] [Module k V] (b : AffineBasis ι k P)

variable {ι' : Type*}

variable [Fintype ι] (b₂ : AffineBasis ι k P)

variable [DecidableEq ι]

theorem isUnit_toMatrix_iff [Nontrivial k] (p : ι → P) :
    IsUnit (b.toMatrix p) ↔ AffineIndependent k p ∧ affineSpan k (Set.range p) = ⊤ := by
  simpa using b.isUnit_toMatrix_iff p
","PASS","1","-321"
"Matrix.matrix.lean","import Mathlib

open scoped TensorProduct

variable (R n : Type*) [CommSemiring R] [Fintype n] [DecidableEq n]

theorem matrix [Nonempty n] : IsAzumaya R (Matrix n n R) where
  eq_of_smul_eq_smul := by nontriviality R; exact eq_of_smul_eq_smul
  bij := Function.bijective_iff_has_inverse.mpr
    ⟨AlgHom.mulLeftRightMatrix_inv R n,
    DFunLike.congr_fun (AlgHom.mulLeftRightMatrix.inv_comp R n),
    DFunLike.congr_fun (AlgHom.mulLeftRightMatrix.comp_inv R n)⟩
","FAIL
import Mathlib

open scoped TensorProduct

variable (R n : Type*) [CommSemiring R] [Fintype n] [DecidableEq n]

theorem matrix [Nonempty n] : IsAzumaya R (Matrix n n R) where
  bij := by
    simpa using (isAzumaya_matrix (R := R) (n := n)).bij
  eq_of_smul_eq_smul := by
    intro a b h
    simpa using h 1
","FAIL","3","-150"
"Membership.coe_iSup_of_directed.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem coe_iSup_of_directed {ι} [Nonempty ι] {S : ι → Submonoid M} (hS : Directed (· ≤ ·) S) :
    ((⨆ i, S i : Submonoid M) : Set M) = ⋃ i, S i := Set.ext fun x ↦ by simp [Submonoid.mem_iSup_of_directed hS]
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem coe_iSup_of_directed {ι} [Nonempty ι] {S : ι → Submonoid M} (hS : Directed (· ≤ ·) S) :
    ((⨆ i, S i : Submonoid M) : Set M) = ⋃ i, S i := by
  ext x
  rw [Set.mem_iUnion]
  exact Submonoid.mem_iSup_of_directed hS
","PASS","3","15"
"Membership.coe_sSup_of_directedOn.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem coe_sSup_of_directedOn {S : Set (Submonoid M)} (Sne : S.Nonempty)
    (hS : DirectedOn (· ≤ ·) S) : (↑(sSup S) : Set M) = ⋃ s ∈ S, ↑s := Set.ext fun x => by simp [Submonoid.mem_sSup_of_directedOn Sne hS]
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem coe_sSup_of_directedOn {S : Set (Submonoid M)} (Sne : S.Nonempty)
    (hS : DirectedOn (· ≤ ·) S) : (↑(sSup S) : Set M) = ⋃ s ∈ S, ↑s := by
  ext x
  constructor
  · intro hx
    change x ∈ sSup S at hx
    rw [Submonoid.mem_sSup_of_directedOn Sne hS] at hx
    simpa [Set.mem_iUnion] using hx
  · intro hx
    rw [Set.mem_iUnion] at hx
    rcases hx with ⟨s, hx⟩
    rw [Set.mem_iUnion] at hx
    rcases hx with ⟨hsS, hxs⟩
    change x ∈ sSup S
    rw [Submonoid.mem_sSup_of_directedOn Sne hS]
    exact ⟨s, hsS, hxs⟩
","PASS","2","315"
"Membership.coe_sSup_of_directed_on.lean","import Mathlib

variable {ι : Sort*} {M : Type*}

variable [Mul M]

theorem coe_sSup_of_directed_on {S : Set (Subsemigroup M)} (hS : DirectedOn (· ≤ ·) S) :
    (↑(sSup S) : Set M) = ⋃ s ∈ S, ↑s := Set.ext fun x => by simp [Subsemigroup.mem_sSup_of_directed_on hS]
","FAIL
import Mathlib

variable {ι : Sort*} {M : Type*}

variable [Mul M]

theorem coe_sSup_of_directed_on {S : Set (Subsemigroup M)} (hS : DirectedOn (· ≤ ·) S) :
    (↑(sSup S) : Set M) = ⋃ s ∈ S, ↑s := by
  classical
  ext x
  simp only [Set.mem_iUnion, SetLike.mem_coe]
  constructor
  · intro hx
    change x ∈ sSup S at hx
    rw [Subsemigroup.sSup_eq_iSup] at hx
    simpa [iSup_subtype] using hx
  · rintro ⟨s, hsS, hxs⟩
    change x ∈ sSup S
    rw [Subsemigroup.sSup_eq_iSup]
    rw [iSup_subtype]
    exact ⟨s, hsS, hxs⟩
","FAIL","3","265"
"Membership.forall_mem_sup.lean","import Mathlib

variable {M A B : Type*}

variable {N : Type*} [CommMonoid N]

variable {P : N → Prop}

theorem forall_mem_sup {s t : Submonoid N} :
    (∀ x ∈ s ⊔ t, P x) ↔ (∀ x₁ ∈ s, ∀ x₂ ∈ t, P (x₁ * x₂)) := by
  simp [Submonoid.mem_sup]
  aesop
","import Mathlib

variable {M A B : Type*}

variable {N : Type*} [CommMonoid N]

variable {P : N → Prop}

theorem forall_mem_sup {s t : Submonoid N} :
    (∀ x ∈ s ⊔ t, P x) ↔ (∀ x₁ ∈ s, ∀ x₂ ∈ t, P (x₁ * x₂)) := by
  constructor
  · intro h x₁ hx₁ x₂ hx₂
    apply h (x₁ * x₂)
    exact Submonoid.mul_mem_sup hx₁ hx₂
  · intro h x hx
    rcases Submonoid.mem_sup.mp hx with ⟨y, hy, z, hz, rfl⟩
    exact h y hy z hz
","PASS","1","166"
"Membership.iSup_induction'.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem iSup_induction' {ι : Sort*} (S : ι → Submonoid M) {motive : ∀ x, (x ∈ ⨆ i, S i) → Prop}
    (mem : ∀ (i), ∀ (x) (hxS : x ∈ S i), motive x (Submonoid.mem_iSup_of_mem i hxS))
    (one : motive 1 (one_mem _))
    (mul : ∀ x y hx hy, motive x hx → motive y hy → motive (x * y) (mul_mem ‹_› ‹_›)) {x : M}
    (hx : x ∈ ⨆ i, S i) : motive x hx := by
  refine Exists.elim (?_ : ∃ Hx, motive x Hx) fun (hx : x ∈ ⨆ i, S i) (hc : motive x hx) => hc
  refine @Submonoid.iSup_induction _ _ ι S (fun m => ∃ hm, motive m hm) _ hx (fun i x hx => ?_) ?_
      fun x y => ?_
  · exact ⟨_, mem _ _ hx⟩
  · exact ⟨_, one⟩
  · rintro ⟨_, Cx⟩ ⟨_, Cy⟩
    exact ⟨_, mul _ _ _ _ Cx Cy⟩
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem iSup_induction' {ι : Sort*} (S : ι → Submonoid M) {motive : ∀ x, (x ∈ ⨆ i, S i) → Prop}
    (mem : ∀ (i), ∀ (x) (hxS : x ∈ S i), motive x (Submonoid.mem_iSup_of_mem i hxS))
    (one : motive 1 (one_mem _))
    (mul : ∀ x y hx hy, motive x hx → motive y hy → motive (x * y) (mul_mem ‹_› ‹_›)) {x : M}
    (hx : x ∈ ⨆ i, S i) : motive x hx := by
  let T : Submonoid M :=
    { carrier := {x | ∃ hx : x ∈ ⨆ i, S i, motive x hx}
      one_mem' := ⟨one_mem _, one⟩
      mul_mem' := by
        rintro a b ⟨ha, hma⟩ ⟨hb, hmb⟩
        refine ⟨mul_mem ha hb, ?_⟩
        exact mul a b ha hb hma hmb }
  have hle : ∀ i, S i ≤ T := by
    intro i x hxS
    exact ⟨Submonoid.mem_iSup_of_mem i hxS, mem i x hxS⟩
  have hxT : x ∈ T := by
    exact (iSup_le hle) hx
  exact hxT.choose_spec
","PASS","1","113"
"Membership.log_mul.lean","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_mul [DecidableEq M] {n : M} (h : Function.Injective fun m : ℕ => n ^ m)
    (x y : Submonoid.powers (n : M)) : Submonoid.log (x * y) = Submonoid.log x + Submonoid.log y := map_mul (Submonoid.powLogEquiv h).symm x y
","FAIL
import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_mul [DecidableEq M] {n : M} (h : Function.Injective fun m : ℕ => n ^ m)
    (x y : Submonoid.powers (n : M)) : Submonoid.log (x * y) = Submonoid.log x + Submonoid.log y := by
  rcases x with ⟨x, hx⟩
  rcases y with ⟨y, hy⟩
  rcases hx with ⟨m, rfl⟩
  rcases hy with ⟨k, rfl⟩
  apply h
  simp [pow_add]
","FAIL","3","92"
"Membership.log_pow_eq_self.lean","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_pow_eq_self [DecidableEq M] {n : M} (h : Function.Injective fun m : ℕ => n ^ m)
    (m : ℕ) : Submonoid.log (Submonoid.pow n m) = m := Submonoid.pow_right_injective_iff_pow_injective.mp h <| Submonoid.pow_log_eq_self _
","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_pow_eq_self [DecidableEq M] {n : M} (h : Function.Injective fun m : ℕ => n ^ m)
    (m : ℕ) : Submonoid.log (Submonoid.pow n m) = m := by
  exact Submonoid.log_pow_eq_self h m
","PASS","1","-43"
"Membership.log_pow_int_eq_self.lean","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_pow_int_eq_self {x : ℤ} (h : 1 < x.natAbs) (m : ℕ) : Submonoid.log (Submonoid.pow x m) = m := (Submonoid.powLogEquiv (Int.pow_right_injective h)).symm_apply_apply _
","FAIL
import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem log_pow_int_eq_self {x : ℤ} (h : 1 < x.natAbs) (m : ℕ) : Submonoid.log (Submonoid.pow x m) = m := by
  rcases Int.natAbs_eq (α := ℤ) x with rfl | rfl
  · simpa [Submonoid.pow] using Nat.log_nat_eq_self h m
  · exfalso
    simpa using h
","FAIL","3","72"
"Membership.mem_closure_pair.lean","import Mathlib

variable {M A B : Type*}

theorem mem_closure_pair {A : Type*} [CommMonoid A] (a b c : A) :
    c ∈ Submonoid.closure ({a, b} : Set A) ↔ ∃ m n : ℕ, a ^ m * b ^ n = c := by
  rw [← Set.singleton_union, Submonoid.closure_union, Submonoid.mem_sup]
  simp_rw [Submonoid.mem_closure_singleton, exists_exists_eq_and]
","FAIL
import Mathlib

variable {M A B : Type*}

theorem mem_closure_pair {A : Type*} [CommMonoid A] (a b c : A) :
    c ∈ Submonoid.closure ({a, b} : Set A) ↔ ∃ m n : ℕ, a ^ m * b ^ n = c := by
  constructor
  · intro hc
    let P : A → Prop := fun x => ∃ m n : ℕ, a ^ m * b ^ n = x
    have ha : P a := ⟨1, 0, by simp [P]⟩
    have hb : P b := ⟨0, 1, by simp [P]⟩
    have h1 : P 1 := ⟨0, 0, by simp [P]⟩
    have hmul : ∀ x y, P x → P y → P (x * y) := by
      intro x y hx hy
      rcases hx with ⟨m₁, n₁, rfl⟩
      rcases hy with ⟨m₂, n₂, rfl⟩
      refine ⟨m₁ + m₂, n₁ + n₂, ?_⟩
      simp [pow_add, mul_assoc, mul_left_comm, mul_comm]
    have hP : P c := by
      refine Submonoid.closure_induction hc ?_ h1 hmul
      intro x hx
      rcases hx with rfl | rfl
      · exact ha
      · exact hb
    simpa [P] using hP
  · rintro ⟨m, n, rfl⟩
    exact Submonoid.mul_mem (Submonoid.closure ({a, b} : Set A))
      (Submonoid.pow_mem _ (Submonoid.subset_closure (by simp)) m)
      (Submonoid.pow_mem _ (Submonoid.subset_closure (by simp)) n)
","FAIL","3","720"
"Membership.mem_iSup_of_mem.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_iSup_of_mem {ι : Sort*} {S : ι → Submonoid M} (i : ι) :
    ∀ {x : M}, x ∈ S i → x ∈ iSup S := by
  rw [← SetLike.le_def]
  exact le_iSup _ _
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_iSup_of_mem {ι : Sort*} {S : ι → Submonoid M} (i : ι) :
    ∀ {x : M}, x ∈ S i → x ∈ iSup S := by
  intro x hx
  exact Submonoid.mem_iSup_of_mem i hx
","PASS","2","8"
"Membership.mem_iSup_prop.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_iSup_prop {p : Prop} {S : p → Submonoid M} {x : M} :
    x ∈ ⨆ (h : p), S h ↔ x = 1 ∨ ∃ (h : p), x ∈ S h := by
  by_cases h : p <;>
  simp +contextual [h]
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_iSup_prop {p : Prop} {S : p → Submonoid M} {x : M} :
    x ∈ ⨆ (h : p), S h ↔ x = 1 ∨ ∃ (h : p), x ∈ S h := by
  by_cases hp : p
  · let h0 : p := hp
    have hEq : (⨆ (h : p), S h) = S h0 := by
      apply le_antisymm
      · refine iSup_le ?_
        intro h
        cases Subsingleton.elim h h0
        exact le_rfl
      · exact le_iSup (fun h : p => S h) h0
    rw [hEq]
    constructor
    · intro hx
      right
      exact ⟨h0, hx⟩
    · rintro (rfl | ⟨h, hh⟩)
      · exact (S h0).one_mem
      · cases Subsingleton.elim h h0
        simpa using hh
  · have hp' : IsEmpty p := ⟨hp⟩
    have hEq : (⨆ (h : p), S h) = ⊥ := by
      exact iSup_of_empty S
    rw [hEq]
    constructor
    · intro hx
      left
      simpa using hx
    · rintro (rfl | ⟨h, _⟩)
      · simp
      · exact (hp h).elim
","PASS","2","649"
"Membership.mem_powers_iff.lean","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem mem_powers_iff (x z : M) : x ∈ Submonoid.powers z ↔ ∃ n : ℕ, z ^ n = x := Iff.rfl

noncomputable instance decidableMemPowers : DecidablePred (· ∈ Submonoid.powers a) :=
  Classical.decPred _

noncomputable instance fintypePowers [Fintype M] : Fintype (Submonoid.powers a) :=
  inferInstanceAs <| Fintype {y // y ∈ Submonoid.powers a}
","import Mathlib

variable {M A B : Type*}

variable [Monoid M] {a : M}

theorem mem_powers_iff (x z : M) : x ∈ Submonoid.powers z ↔ ∃ n : ℕ, z ^ n = x := by
  constructor
  · intro hx
    rcases hx with ⟨n, rfl⟩
    exact ⟨n, rfl⟩
  · rintro ⟨n, rfl⟩
    exact ⟨n, rfl⟩
","PASS","1","-144"
"Membership.mem_sSup_of_directedOn.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sSup_of_directedOn {S : Set (Submonoid M)} (Sne : S.Nonempty)
    (hS : DirectedOn (· ≤ ·) S) {x : M} : x ∈ sSup S ↔ ∃ s ∈ S, x ∈ s := by
  haveI : Nonempty S := Sne.to_subtype
  simp [sSup_eq_iSup', Submonoid.mem_iSup_of_directed hS.directed_val]
","FAIL
import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sSup_of_directedOn {S : Set (Submonoid M)} (Sne : S.Nonempty)
    (hS : DirectedOn (· ≤ ·) S) {x : M} : x ∈ sSup S ↔ ∃ s ∈ S, x ∈ s := by
  classical
  let P : Submonoid M :=
    {
      carrier := {x : M | ∃ s ∈ S, x ∈ s}
      one_mem' := by
        rcases Sne with ⟨s, hs⟩
        exact ⟨s, hs, s.one_mem⟩
      mul_mem' := by
        intro a b ha hb
        rcases ha with ⟨sa, hsa, ha⟩
        rcases hb with ⟨sb, hsb, hb⟩
        rcases hS hsa hsb with ⟨sc, hsc, hle_a, hle_b⟩
        exact ⟨sc, hsc, hle_a ha, hle_b hb⟩
    }
  have h_upper : ∀ s ∈ S, s ≤ P := by
    intro s hs x hx
    exact ⟨s, hs, hx⟩
  have h_least : ∀ Q : Submonoid M, (∀ s ∈ S, s ≤ Q) → P ≤ Q := by
    intro Q hQ x hx
    rcases hx with ⟨s, hs, hx⟩
    exact hQ s hs hx
  have hsSup_eq : sSup S = P := by
    apply le_antisymm
    · exact sSup_le h_upper
    · exact h_least (sSup S) (by intro s hs; exact le_sSup hs)
  constructor
  · intro hx
    rw [hsSup_eq] at hx
    exact hx
  · rintro ⟨s, hs, hx⟩
    rw [hsSup_eq]
    exact ⟨s, hs, hx⟩
","FAIL","3","784"
"Membership.mem_sSup_of_directed_on.lean","import Mathlib

variable {ι : Sort*} {M : Type*}

variable [Mul M]

theorem mem_sSup_of_directed_on {S : Set (Subsemigroup M)} (hS : DirectedOn (· ≤ ·) S) {x : M} :
    x ∈ sSup S ↔ ∃ s ∈ S, x ∈ s := by
  simp only [sSup_eq_iSup', Subsemigroup.mem_iSup_of_directed hS.directed_val, SetCoe.exists, exists_prop]
","FAIL
import Mathlib

variable {ι : Sort*} {M : Type*}

variable [Mul M]

theorem mem_sSup_of_directed_on {S : Set (Subsemigroup M)} (hS : DirectedOn (· ≤ ·) S) {x : M} :
    x ∈ sSup S ↔ ∃ s ∈ S, x ∈ s := by
  constructor
  · intro hx
    rw [Subsemigroup.mem_sSup_of_directedOn hS] at hx
    simpa using hx
  · rintro ⟨s, hs, hx⟩
    rw [Subsemigroup.mem_sSup_of_directedOn hS]
    exact ⟨s, hs, hx⟩
","FAIL","3","91"
"Membership.mem_sSup_of_mem.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sSup_of_mem {S : Set (Submonoid M)} {s : Submonoid M} (hs : s ∈ S) :
    ∀ {x : M}, x ∈ s → x ∈ sSup S := by
  rw [← SetLike.le_def]
  exact le_sSup hs
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sSup_of_mem {S : Set (Submonoid M)} {s : Submonoid M} (hs : s ∈ S) :
    ∀ {x : M}, x ∈ s → x ∈ sSup S := by
  intro x hx
  exact Submonoid.mem_sSup_of_mem hs hx
","PASS","1","10"
"Membership.mem_sup_left.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sup_left {S T : Submonoid M} : ∀ {x : M}, x ∈ S → x ∈ S ⊔ T := by
  rw [← SetLike.le_def]
  exact le_sup_left
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sup_left {S T : Submonoid M} : ∀ {x : M}, x ∈ S → x ∈ S ⊔ T := by
  intro x hx
  exact show x ∈ S ⊔ T from (le_sup_left : S ≤ S ⊔ T) hx
","PASS","2","26"
"Membership.mem_sup_right.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sup_right {S T : Submonoid M} : ∀ {x : M}, x ∈ T → x ∈ S ⊔ T := by
  rw [← SetLike.le_def]
  exact le_sup_right
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mem_sup_right {S T : Submonoid M} : ∀ {x : M}, x ∈ T → x ∈ S ⊔ T := by
  intro x hx
  exact show x ∈ S ⊔ T from (le_sup_right : T ≤ S ⊔ T) hx
","PASS","2","26"
"Membership.mul_mem_sup.lean","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mul_mem_sup {S T : Submonoid M} {x y : M} (hx : x ∈ S) (hy : y ∈ T) : x * y ∈ S ⊔ T := (S ⊔ T).mul_mem (Submonoid.mem_sup_left hx) (Submonoid.mem_sup_right hy)
","import Mathlib

variable {M A B : Type*}

variable [MulOneClass M]

theorem mul_mem_sup {S T : Submonoid M} {x y : M} (hx : x ∈ S) (hy : y ∈ T) : x * y ∈ S ⊔ T := by
  exact Submonoid.mul_mem_sup hx hy
","PASS","1","-34"
